 "id","13","0","5","14","12"
"OtherRoles.Addons","★ 附加职业","★ Add-Ons","★ Атрибуты","★ 附加职业","★ 附加职业"
"JudgeCanTrialnCrewKilling","可以审判带刀<color=#8cffff>船员</color>","Can trial <color=#8cffff>Crewmate</color> <color=#ff1919>Killing</color>","Может судить <color=#8cffff>Убийц Экипажа</color>","可以審判帶刀<color=#8cffff>船員</color>","可以审判带刀<color=#8cffff>船员</color>"
"JudgeCanTrialNeutralB","可以审判无刀<color=#7f8c8d>中立</color>","Can trial <color=#7f8c8d>Neutral</color> <color=#046300>Benign</color>","Может судить <color=#7f8c8d>Добрых Нейтралов</color>","可以審判無刀<color=#7f8c8d>中立</color>","可以审判无刀<color=#7f8c8d>中立</color>"
"JudgeCanTrialNeutralK","可以审判带刀<color=#7f8c8d>中立</color>","Can trial <color=#7f8c8d>Neutral</color> <color=#ff1919>Killing</color>","Может судить <color=#7f8c8d>Злых Нейтралов</color>","可以審判帶刀<color=#7f8c8d>中立</color>","可以审判带刀<color=#7f8c8d>中立</color>"
"JudgeCanTrialNeutralE","可以审判<color=#7f8c8d>中立</color><color=#912900>邪恶的</color>","Can trial <color=#7f8c8d>Neutral</color> <color=#912900>Evil</color>","Может судить <color=#912900>Злых</color> <color=#7f8c8d>Нейтралов</color>","",""
"JudgeCanTrialNeutralC","可以审判<color=#7f8c8d>中立</color><color=#D4AF37>混乱的</color>","Can trial <color=#7f8c8d>Neutral</color> <color=#D4AF37>Chaos</color>","Может судить <color=#7f8c8d>Нейтралов</color> которые вносят <color=#D4AF37>Хаос</color>","",""
"JudgeCanTrialSidekick","可以审判<color=#00b4eb>跟班</color>","Can trial <color=#00b4eb>Sidekick</color>","Может судить <color=#00b4eb>Союзников</color>","",""
"JudgeCanTrialInfected","可以审判<color=#7B8968>感染者</color>","Can trial <color=#7B8968>Infected</color>","Может судить <color=#7B8968>Заражённых</color>","",""
"JudgeCanTrialContagious","可以审判<color=#2E8B57>病毒</color>","Can trial <color=#2E8B57>Contagious</color>","Может судить <color=#2E8B57>Заразных</color>","",""
"ActiveRolesList","有效职业一览","Active Roles List","Список Активных Ролей","有效职业一览","有效职业一览"
"ForExample","使用例子","Example Use","Например","使用例子","使用例子"
"HideGameCodes","直播模式","Hide Game Code","Скрыть Игровой Код","直播模式","直播模式"
"updateButton","一键更新","Update","Обновление","一鍵更新","一键更新"
"updatePleaseWait","请稍候……","Please Wait...","Пожалуйста, подождите...","請稍後......","请稍候……"
"updateManually","更新失败，请更换网络重试或手动更新。","Update failed.\nPlease Update Manually.","Ошибка обновления. \nПожалуйста обновите вручную.","更新失敗，請嘗試更換網路重試或手動更新。","更新失败，请更换网络重试或手动更新。"
"updateInProgress","更新中……","Updating...","Обновление...","更新中......","更新中……"
"announcementUpdate","<size=3f>更新到v{0}</size>\n{1}","<size=3f>Update v{0}</size>\n{1}","<size=3f>Обновление v{0}</size>\n{1}","<size=3f>更新到v{0}</size>\n{1}","<size=3f>更新到v{0}</size>\n{1}"
"announcementChangelog","<size=3f>更新日志 v{0}</size>\n{1}","<size=3f>ChangeLogs v{0}</size>\n{1}","<size=3f>Журнал Изменений v{0}</size>\n{1}","<size=3f>更新紀錄 v{0}</size>\n{1}","<size=3f>更新日志 v{0}</size>\n{1}"
"updateRestart","更新好啦！\n请重启游戏生效~","Update Finished!\nPlease restart the game.","Обновление завершено!\nПожалуйста перезапустите игру.","更新好啦! \n請重啟遊戲生效~","更新好啦！\n请重启游戏生效~"
"updateFailed","更新失败！","Update failed.","Не удалось обновить!","更新失敗!","更新失败！"
"downloadFailed","下载文件失败！\n请稍后或重启游戏后重试...","Failed to upload file! \nPlease try again later or restart the game...","Не удалось загрузить файл! \nПожалуйста, повторите попытку позже или перезапустите игру...","下載檔案失敗! \n請稍後或重啟遊戲後重試...","下载文件失败！\n请稍后或重启游戏后重试..."
"onSetPublicNoLatest","我们有一个重要的更新，请更新本模组\n否则您无法公开房间","Public rooms are only available in the latest version.\nPlease update.","Публичные лобби запрещены за исключением последней версии.\nПожалуйста обновите мод.","我們有一個重要的更新，請更新本模組\n否則您無法公開房間","我们有一个重要的更新，请更新本模组\n否则您无法公开房间"
"CanNotJoinPublicRoomNoLatest","我们有一个重要的更新，请更新本模组\n否则您无法加入公开房间","You can't join public rooms without the latest version.\nPlease update.","Вы не можете присоединяться к публичным лобби \nза исключением последней версии. Пожалуйста обновите мод.","我們有一個重要的更新，請更新本模組\n否則您無法加入公開房間","我们有一个重要的更新，请更新本模组\n否则您无法加入公开房间"
"ModBrokenMessage","模组文件损坏，请重启游戏或重装本模组","The MOD file is damaged.\nPlease reinstall.","Мод был поврежден.\nПожалуйста переустановите его снова.","模組檔案損壞，請重啟遊戲或重裝本模組","模组文件损坏，请重启游戏或重装本模组"
"DisabledByProgram","公开房间的操作已被程序禁用","Public rooms have been disabled by the program","Создание публичного лобби отключена программой","公開房間的操作已被程式禁用","公开房间的操作已被程序禁用"
"EnterVentToWin","跳管道来获得胜利！","Enter Vent to Win!!","Запрыгните в вентиляцию чтобы победить!!","跳管道來獲勝!","跳管道来获得胜利！"
"EatenByPelican","您被鹈鹕吞了，请等待鹈鹕死亡或会议...","You're swallowed, waiting for the Pelican to die or a meeting","Вы были проглочены Пеликаном, Дождитесь его смерти или экстренной встречи...","您被鵜鶘吞了，請等待鵜鶘死亡或會議...","您被鹈鹕吞了，请等待鹈鹕死亡或会议..."
"KBBackCountDown","您已阵亡，等待{0}秒后复活...","Wait for <b>{0}</b> seconds to revive","Подождите {0} секунд, чтобы оживить","你已陣亡，等待{0}秒後復活...","您已阵亡，等待{0}秒后复活..."
"FireworksPutPhase","还要安放{0}枚烟花","{0} Fireworks Left","Осталось {0} Фейерверков","還要安裝{0}枚煙花","还要安放{0}枚烟花"
"FireworksWaitPhase","耐心等待....","Wait for it...","Подожди время...","耐心等待....","耐心等待...."
"FireworksReadyFirePhase","烟花来咯，大型烟花秀开始！","Fire!","Огонь!","烟花来咯，大型烟花秀开始！","烟花来咯，大型烟花秀开始！"
"EnterVentWinCountDown","在{0}秒内跳管道胜利！","Enter vent within <b>{0}</b> seconds to win!","Прыгните в вентиляцию за {0} секунд чтобы победить!","在{0}秒内跳管道胜利！","在{0}秒内跳管道胜利！"
"InvalidArgs","无效参数","Invalid Args","Недопустимые аргументы","无效参数","无效参数"
"On","开启","Always","ВКЛ","开启","开启"
"Off","关闭","OFF","ВЫКЛ","关闭","关闭"
"ColoredOn","<color=#00fefe>开启</color>","<color=#00fefe>ON</color>","<color=#00fefe>ВКЛ</color>","<color=#00fefe>开启</color>","<color=#00fefe>开启</color>"
"ColoredOff","<color=#ff4c6f>关闭</color>","<color=#ff4c6f>OFF</color>","<color=#ff4c6f>ВЫКЛ</color>","<color=#ff4c6f>关闭</color>","<color=#ff4c6f>关闭</color>"
"CurrentActiveSettingsHelp","当前启用设置及帮助","Current Active Settings Help","Справка по текущим активным настройкам","当前启用设置及帮助","当前启用设置及帮助"
"WitchCurrentMode","当前模式","Current Mode","Текущий Режим","当前模式","当前模式"
"WitchModeKill","击杀","Kill","Убить","击杀","击杀"
"WitchModeSpell","诅咒","Spell","Заклинать","诅咒","诅咒"
"HexMasterModeHex","妖术","Hex","Проклясть","",""
"HexMasterModeKill","击杀","Kill","Убить","",""
"PoisonerPoisonButtonText","毒药","Poison","Отравить","Poison","Poison"
"WitchModeDouble","单击诅咒&双击击杀","Double Click = Kill, Single Click = Spell","Двойной","按一下詛咒&按兩下殺人","单击诅咒&双击击杀"
"HexMasterModeDouble","双击=击杀，单击=妖术","Double Click = Kill, Single Click = Hex","","",""
"BountyCurrentTarget","当前目标","Current Target","Текущая Цель","目前目標","当前目标"
"AntiAdminerAD","管理室地图警告","Warning about Admin","Оповещение о Админке","管理室地圖警告","管理室地图警告"
"AntiAdminerVI","生命检测仪警告","Warning about Vitals","Оповещение о Пульсах ","心電圖警告","生命检测仪警告"
"AntiAdminerDL","日志警告","Warning about DoorLog","Оповещение о Журналах","通行記錄警告","日志警告"
